Comment_Id,Dataset,Comment,User_Is_Sexist,Perspective_Toxicity,Perspective_Identity_Attack,Perspective_Insult,Perspective_Profanity,GPT_Sexism_Rating,GPT_Sexism_Score,User_Rated_Sexist_Content_Reasoning
2257,call_me,I can't deal w Peter P being a girl...,True,0.26104406,0.11163961,0.16195811,0.04742365,2.0,25.0,Stereotypes and Comparative opinions
2262,hostile,"""Seeing as you two think this is a modelling competition and not a cooking competition, I give you two a score of -10 for your looks."" #MKR",True,0.034513097,0.0036627878,0.016708933,0.013405213,3.0,75.0,Stereotypes and Comparative opinions
2281,hostile,"And don't you dare call me sexist for generalizing women. If I had a dollar for every time I heard a woman say ""men are all the same""",True,0.2854903,0.2783691,0.110259406,0.08840031,3.0,70.0,Stereotypes and Comparative opinions
2289,benevolent,“Marble is formed in ancient seas and the sea is an allegory for the love of a woman.” #art #love #femalesculpture https://t.co/zWPTYij5iU,False,0.023788974,0.010729378,0.009317887,0.017845914,1.0,0.0,Not a direct statement of sexist opinion
2295,call_me,the Hunger Games would be so much better if Katniss was a boy. He wouldn't cry all the time and actually get shit done.,True,0.6989911,0.056582913,0.42743355,0.7673477,3.0,75.0,Stereotypes and Comparative opinions
2301,hostile,RT MENTION4332 Im not sexist but some females need to stay off the fucking roads,True,0.85333383,0.5983441,0.54471385,0.8117245,3.0,70.0,Stereotypes and Comparative opinions
2313,call_me,I firmly believe women are worse drivers than men. Minus the fact they get into less accidents.,True,0.47886392,0.5680164,0.40243408,0.12220735,3.0,75.0,Stereotypes and Comparative opinions
2317,hostile,#MKR Kat: the Wicked Witch from the West,False,0.19124292,0.03249594,0.082372494,0.096805766,1.0,0.0,Not a direct statement of sexist opinion
2320,hostile,MENTION2012 I know...that's the goal.  I'm here to expose their lack of sense.,False,0.25462922,0.0032373124,0.24903896,0.017982552,1.0,0.0,Not a direct statement of sexist opinion
2325,benevolent,A woman is the only person who can multitask keeping everyone happy & content. I believe every women is a leader!… https://t.co/S5iV1bwcwa,False,0.112850055,0.10221587,0.023866551,0.020783609,2.0,30.0,Not a direct statement of sexist opinion
2337,call_me,few things are funnier than a woman in ridiculous heels trying to run to catch the train,False,0.50759226,0.3817989,0.4962726,0.29209393,3.0,75.0,Not a direct statement of sexist opinion
2341,hostile,MENTION2609 MENTION1362 I agree.  I can just spot them early.  I was right about Gaga.,False,0.034041706,0.0047727237,0.013668913,0.016035475,1.0,0.0,Maybe Sexist - needs more context
2342,call_me,a girl playing bf4? Lol no,True,0.21776234,0.07921951,0.06424874,0.10054382,3.0,75.0,Behaviorial Expectations
2349,call_me,I will never let a woman take care of me. I will always work.,True,0.3389984,0.3895355,0.09855611,0.066963166,3.0,75.0,Behaviorial Expectations
2350,call_me,"Sawa womanizer ""MENTION885: I'll follow back a girl Avi much faster than a guy Avi...""",False,0.15766735,0.043839492,0.06250052,0.072882555,2.0,30.0,Not a direct statement of sexist opinion
2367,hostile,"I was so hoping the girls were going to pull something out. And they did, a breast. Slightly unexpected. #MKR",False,0.5566829,0.04796442,0.15343215,0.4242778,3.0,75.0,Not a direct statement of sexist opinion
2374,benevolent,"“A woman is the full circle. Within her is the power to create, nurture and transform.” — Diane M #womensday #tuesdaythought",False,0.034513097,0.023193322,0.011882903,0.013029462,1.0,0.0,Not a direct statement of sexist opinion
2381,call_me,So fucking true!! “MENTION4235: I can't deal with women sportscasters.”,True,0.76523775,0.36702603,0.43158367,0.764141,3.0,75.0,Behaviorial Expectations
2382,call_me,"MENTION3191 I really just don't like that how it looks. It's stereotypical, unoriginal, and just cashin in on the GB name",False,0.1537979,0.023595277,0.05964688,0.04291453,1.0,0.0,Not a direct statement of sexist opinion
2387,call_me,"MENTION509 anytime something starts with ""Gonna be a bad time. People: the worst",False,0.29771072,0.020580608,0.19225755,0.0887236,1.0,0.0,Not a direct statement of sexist opinion
2390,call_me,MENTION1559 MENTION3900 Sorry I thought this was a woman. I have never heard a man speak this way. 🤔🤔🤔🤔🤔,True,0.2396185,0.11163961,0.06826523,0.043916557,2.0,30.0,Stereotypes and Comparative opinions
2392,hostile,I'm sick of you useless ass people in my culture. MENTION3022 stfu im sick off you useless ass people in my mentions,False,0.9209984,0.3825363,0.7782364,0.73341435,1.0,0.0,Not a direct statement of sexist opinion
2404,call_me,MENTION793 MENTION1141 males are far inferior no matter what kind of pants they'll get so what ever really 😏,True,0.50789946,0.46028158,0.41530323,0.3051381,4.0,85.0,Stereotypes and Comparative opinions
2409,benevolent,"without the love of a woman,
I don't even exist. 
we owe you more.
you deserve better from us.",False,0.1798404,0.10221587,0.04032305,0.025360947,2.0,30.0,Not a direct statement of sexist opinion
2412,hostile,"RT MENTION2554 I'm not sexist, but having Thor be a woman in the new comics is an idea I'm not so with.",True,0.23162876,0.11047905,0.039151907,0.1110661,2.0,25.0,Endorsement of inequality
2413,call_me,"PS: please don't I totally don't care about your lady opinion. Signed, Not A Sexist",True,0.37751234,0.13805299,0.21602537,0.16031636,3.0,75.0,Stereotypes and Comparative opinions
2418,hostile,The girls can cook for me anytime. Just not hot pot... or spatchcock. #MKR,False,0.43965456,0.05976611,0.10294484,0.4098025,2.0,30.0,Maybe Sexist - needs more context
2423,benevolent,"Today is #WomensDay ! Every day millions of women provide health services, save lives & keep people healthier all over the world 🌍 #IWD2017",False,0.025792383,0.017967897,0.010286893,0.016411226,1.0,0.0,Not a direct statement of sexist opinion
2431,call_me,I don't think anyone is to blame for #KavanaughConfirmation more than white women. numbers show… https://t.co/BnCqurM6lp,False,0.37073207,0.44690517,0.17361937,0.062454045,3.0,70.0,Maybe Sexist - needs more context
2442,call_me,this avatar MENTION1350 doesn't look like a Laurence.,False,0.038048524,0.005771666,0.016860934,0.016001316,1.0,0.0,Not a direct statement of sexist opinion
2446,call_me,"the women on ESPN are annoying as fuck. You don't know what you're talking about, shut the fuck up. #butreally",True,0.9563754,0.5502601,0.7967344,0.90862066,4.0,85.0,Stereotypes and Comparative opinions
2453,call_me,"honestly mass majority of woman can't cut it in combat arms, it's a liability",True,0.19870108,0.14019285,0.039737478,0.043415543,3.0,75.0,Stereotypes and Comparative opinions
2459,call_me,All of Kavanaugh's law clerks are hotter than MENTION1135 there is nothing sexier than a fem… https://t.co/f7aFQlbNfZ,True,0.39915034,0.09741807,0.24835461,0.2659699,3.0,75.0,Stereotypes and Comparative opinions
2461,hostile,".MENTION4698 No.  No reliable numbers.  But, a small town police department did a nine year study of their cases once...41% false.",False,0.03357032,0.0028118372,0.017227544,0.011133623,1.0,0.0,Not a direct statement of sexist opinion
2463,call_me,unless your name is Cheryl M I dont take what any oher female analyst says about basketball seriously,True,0.22043827,0.17303948,0.06354945,0.024267852,3.0,75.0,Endorsement of inequality
2465,call_me,we all know that the woman's role in childbirth is over-rated. What about the nightmare of conception?,False,0.15213956,0.10221587,0.032028005,0.01846078,3.0,70.0,Not a direct statement of sexist opinion
2467,call_me,"I just think girls that die for football are begs, it's cool to like it but don't go on like a bloke. 🙅",True,0.41445592,0.26663736,0.36537176,0.2347036,3.0,70.0,Behaviorial Expectations
2473,call_me,females are by far the sexier sex,True,0.45090583,0.36733335,0.16890354,0.35346076,2.0,30.0,Stereotypes and Comparative opinions
2474,call_me,that Rachel N is one annoying broad,False,0.48021027,0.078392304,0.5145894,0.240511,3.0,70.0,Maybe Sexist - needs more context
2485,benevolent,"I loved you like a man loves a woman he never touches, only writes to, keeps little photographs of.",False,0.30993456,0.04538634,0.07808672,0.13873272,1.0,0.0,Not a direct statement of sexist opinion
2489,call_me,"Lads should never have long fingernails, that shit should never happen",True,0.75208336,0.10221587,0.36021477,0.8089582,2.0,25.0,Maybe Sexist - needs more context
2496,hostile,"#mkr Katie & Nikki are atrocities, but Kat & Andre would be the ones leaving if they had scored the promoskanks fairly. Kat has no dignity.",False,0.4274071,0.022992345,0.48569724,0.08290444,3.0,70.0,Not a direct statement of sexist opinion
2500,benevolent,She wanna power up like a man she gonna get combo'd like a man https://t.co/Pp4lnMVluv,False,0.26104406,0.026408968,0.07523532,0.17334256,3.0,75.0,Maybe Sexist - needs more context
2502,benevolent,"Act Like A Lady , Think Like A Man ‼️💯",False,0.25462922,0.08500996,0.1469393,0.10797132,3.0,75.0,Not a direct statement of sexist opinion
2504,benevolent,"Of all the gifts that Allah has blessed us with, a loving mother is the greatest of them all.
#womensday",False,0.02873857,0.014350293,0.010172892,0.014942379,1.0,0.0,Not a direct statement of sexist opinion
2505,hostile,RT MENTION3429 Do men pretend to give birth? No? Then women should stop pretending to make a difference in politics.,True,0.25462922,0.27682206,0.06921569,0.03915693,3.0,75.0,Behaviorial Expectations
2518,call_me,MENTION792 MENTION3639 people who spew primitive garbage that marginalize Sexual Abuse victims n… https://t.co/qVWhjEdlHf,False,0.47119883,0.10221587,0.38852,0.33434898,1.0,0.0,Not a direct statement of sexist opinion
2528,call_me,That new show pitch looks fucking retarded as fuck nope just nope,False,0.96069145,0.32184324,0.69164425,0.89909166,1.0,0.0,Not a direct statement of sexist opinion
2531,hostile,Pity the tide didn't come in and sink Annie's meatballs #MKR,False,0.47323486,0.043581683,0.32211447,0.37052724,1.0,0.0,Not a direct statement of sexist opinion
2533,benevolent,"Being a #Woman is Terribly Difficult Task, Since it Consists Principally in Dealing With #Men.
.
#suspendjavedlatif
#RIPBIG
#womensday
Enem",True,0.22043827,0.25140062,0.08831572,0.059948977,3.0,75.0,Stereotypes and Comparative opinions
2536,call_me,I despise female comedians and female rappers,True,0.6027529,0.6458014,0.37052566,0.28593817,4.0,95.0,Endorsement of inequality
2542,call_me,MENTION2146 MENTION4265 idk pretty sure she's not interested in engineering,False,0.09828771,0.008361516,0.024897853,0.029050145,2.0,25.0,Not a direct statement of sexist opinion
2546,call_me,"Male coworker during brainstorm: ""I'd rather hear a male dr talk about sports injuries"" #youSexist",True,0.3286776,0.17925262,0.16802633,0.17380778,3.0,75.0,Stereotypes and Comparative opinions
2551,call_me,Bridesmaids isn't that funny,False,0.11140333,0.013043936,0.034562174,0.029888187,1.0,0.0,Not a direct statement of sexist opinion
2556,benevolent,There is nothing a man of good sense dreads in a wife so much as her having more sense than himself. - Henry F #ALDUBxDTBYAparisyon,True,0.04290464,0.008361516,0.020901557,0.018392462,3.0,70.0,Behaviorial Expectations
2566,benevolent,I like a man who refuses to let me touch a door handle or a gas pump when he's with me 💕,True,0.23235008,0.016460562,0.026315894,0.07191269,2.0,30.0,Behaviorial Expectations
2571,benevolent,"Women like them are why you have rights, while women like you said, ""What are they complaining about now?""… https://t.co/3Bgr1xzf90",False,0.1641865,0.120924085,0.058475737,0.028093686,2.0,30.0,Maybe Sexist - needs more context
2572,hostile,#QuestionsForMen #WomenAgainstFeminism Another one who only wants to hear herself talk. http://t.co/I9gvXqZQj1,True,0.15822013,0.116281845,0.0638991,0.03840541,2.0,25.0,Stereotypes and Comparative opinions
2575,call_me,I hate when women wear pants suits.,True,0.39669925,0.43256098,0.16846494,0.22213541,3.0,75.0,Behaviorial Expectations
2577,benevolent,Women are the real architects of society. #womensday #WholesaleBagUK https://t.co/YNB2TDndoA,False,0.22712809,0.25817248,0.06564732,0.049427703,1.0,0.0,Not a direct statement of sexist opinion
2587,hostile,Children do lack depth of analysis MENTION4013 I don't want to listen to a girl announcer when I'm watching the Iowa game. #sorry #notsexist,True,0.2854903,0.104676254,0.113185234,0.044668075,3.0,75.0,Behaviorial Expectations
2592,call_me,MENTION2692 I prefer male voices. Needs to be offset with a female though. Seems to work in afternoons.,True,0.16851899,0.11860296,0.037395194,0.031391226,2.0,30.0,Stereotypes and Comparative opinions
2593,call_me,watching women football is hilarious,True,0.11316007,0.07094744,0.025413504,0.03690237,3.0,75.0,Stereotypes and Comparative opinions
2600,benevolent,"If a guy pays for a girl's meal he was taught right, but if a girl EXPECTS him to pay for her meal she was taught wrong.",True,0.11223003,0.04332388,0.027605021,0.022218296,3.0,75.0,Behaviorial Expectations
2602,benevolent,When life gives you lemons squirt them into the eyes of people who tell you that you are smart ~for a girl~,False,0.32919475,0.10221587,0.15769513,0.13785136,3.0,70.0,Not a direct statement of sexist opinion
2615,benevolent,"""you're abnormally tall for a girl""",True,0.44933176,0.11512129,0.44802538,0.28249276,2.0,25.0,Stereotypes and Comparative opinions
2621,call_me,Hillary is still a woman.  She is wired to nurture.  Wired to resolve conflict instead of promoting conflict.,True,0.23235008,0.10221587,0.14512913,0.015659723,3.0,70.0,Behaviorial Expectations
2623,call_me,"""I don't think women should..."" How about I just punch you in the face instead?",False,0.74954444,0.19890837,0.28997475,0.26463717,3.0,70.0,Maybe Sexist - needs more context
2628,call_me,"""Don't women shouldn't hold jobs in anything"" MENTION2927",True,0.44933176,0.55044734,0.24424846,0.0816113,4.0,95.0,Behaviorial Expectations
2629,hostile,"Like the role of Nora H, for instance. MENTION2965 I'm not sexist, but people should play their roles.",False,0.14429577,0.025806036,0.027730936,0.06195303,3.0,70.0,Maybe Sexist - needs more context
2631,call_me,"Women at #Augusta is stupid. that is a tradition. Are either women competitive golfers? No,Jus felt ""discriminated""",True,0.7701451,0.55044734,0.7492263,0.39409557,4.0,85.0,Endorsement of inequality
2633,benevolent,"MENTION1009 and ""you're a woman and you don't equate to shit bc you aren't a man and you can't do anything as good as a man ever will""",True,0.78855824,0.5075293,0.6407567,0.70864636,4.0,95.0,Stereotypes and Comparative opinions
