Comment_Id,Dataset,Comment,User_Is_Sexist,Perspective_Toxicity,Perspective_Identity_Attack,Perspective_Insult,Perspective_Profanity,Perspective_Threat,Perspective_Sexually_Explicit,Sexist,GPT_Sexism_Rating,GPT_Sexism_Score,GPT_Sexism_Rating_Probability,GPT__Sexism_Score_Probability,content,majority_content
2733,hostile,MENTION1792 but I'd rather watch 2 no name welterweights than Layla A in her prime. Not sexist but men & women compete at different lvls,True,0.1182615,0.038425524,0.029163294,0.043165036,0.0083886795,0.11114889,1,2.0,40.0,77.73,1.68,"[2, 2, 2, 2, 6]",2
2736,hostile,"MENTION4448 Man, I thought Chevaldayoff was a human paper weight...what a trade for the Jets. As good a deal as I've seen in years (decades?)...",False,0.07687678,0.005956655,0.03136692,0.015523086,0.007301235,0.008492713,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
2740,call_me,And you all can I am uncomfortable with women beating the snot out of each other.,True,0.3666224,0.38176915,0.22770336,0.21564959,0.09009721,0.15459739,1,2.0,30.0,99.53,63.06,"[1, 5, 1, 1, 2]",1
2752,call_me,One thing I can't stand is a liar. N u can I swear more females I meet have lying tendencies than men,True,0.4421347,0.37222284,0.48313886,0.1413768,0.009126588,0.033027213,1,3.0,70.0,98.9,60.37,"[2, 6, 1, 2, 1]",1
2753,benevolent,I Saw My Mum Shade Tears..I Saw Love In Her...But Most Time She Declared A Rock...No One Could Separate Me From The Love Of A Woman❤,False,0.11388343,0.02238941,0.020837102,0.07385241,0.010654188,0.17607917,0,1.0,0.0,99.88,98.5,"[6, 6, 6, 6, 6]",6
2755,benevolent,Is 5'10 tall for a girl,False,0.16098402,0.046159767,0.034341812,0.08128801,0.010188141,0.15840553,0,1.0,0.0,100.0,100.0,"[2, 6, 6, 6, 6]",6
2763,call_me,"!  ""MENTION724 kind of like the idea of adorning women in crowns and jewels. I think al women should be worshiped",True,0.30464804,0.2877625,0.11797678,0.0913099,0.063999176,0.11174418,1,2.0,30.0,81.76,79.02,"[1, 6, 2, 2, 1]",1
2768,hostile,.MENTION113 Free market. They get what they negotiate. Producers feel it's fair or not. The actor/actress can accept or not. #AskHerMore,False,0.013571346,0.0029043318,0.0075888764,0.011697251,0.0066345283,0.008787598,0,1.0,0.0,100.0,99.99,"[3, 6, 6, 6, 5]",6
2771,benevolent,#quote A woman who strives to be like a man lacks ambition. Helen R,False,0.30527395,0.28034934,0.18852992,0.054437835,0.009747985,0.03956291,0,4.0,95.0,13.3,7.39,"[6, 2, 6, 6, 6]",6
2790,call_me,MENTION4449 that's not what a babysitter's supposed to look like. Parents need a slap and this clown needs a funeral,False,0.63782936,0.021585498,0.6308392,0.23083201,0.44942492,0.042566355,0,4.0,85.0,29.42,74.06,"[1, 5, 6, 6, 6]",6
2797,call_me,I think generalizing about all straight men is unfair.,False,0.24603334,0.2808415,0.06285016,0.062454045,0.0076507707,0.01604179,0,1.0,0.0,99.99,99.95,"[6, 6, 6, 6, 6]",6
2798,call_me,blonde conservatives really are the worst. https://t.co/X1GptHqvqh,True,0.4838166,0.5135796,0.4378843,0.2356715,0.012751401,0.038217206,1,2.0,30.0,96.15,46.26,"[6, 2, 2, 5, 2]",2
2816,hostile,"Oh Kat,KARMA bit you in the ASS! #MKR",False,0.7510937,0.050671257,0.5130944,0.6919765,0.13650303,0.6358031,0,1.0,0.0,100.0,100.0,"[6, 6, 5, 6, 6]",6
2826,call_me,RT MENTION505 its not right hearing a womens voice when discussing football on television,True,0.36043653,0.3825363,0.1342682,0.08355101,0.015774792,0.043273047,1,3.0,75.0,83.55,93.28,"[2, 5, 1, 1, 2]",1
2830,call_me,something isn't right about two women shaking hands to seal a deal. #fistbumpmoreappropriate?,True,0.15103401,0.052035484,0.027730936,0.035649836,0.04233929,0.056346856,1,3.0,65.0,99.46,4.63,"[2, 1, 5, 1, 1]",1
2836,call_me,MENTION3393 I think there is something very sexy about a woman with a pint in her hand.,False,0.37694603,0.060675595,0.06529768,0.2664882,0.017156094,0.4138546,0,2.0,25.0,99.9,36.41,"[2, 5, 1, 5, 6]",5
2838,call_me,I really think women should make breakfast & dinner every day. Lunch is optional.,True,0.2524482,0.2795294,0.06302499,0.02973333,0.00814271,0.02229337,1,3.0,70.0,99.89,31.85,"[1, 1, 1, 1, 2]",1
2841,call_me,women boxing is just not right Sorry. To make matters worse they've got some scouse woman Co commentating ffs.#AWFUL,True,0.47119883,0.46028158,0.41530323,0.22723788,0.011689849,0.06164705,1,3.0,70.0,99.5,31.49,"[1, 1, 1, 2, 2]",1
2849,hostile,.MENTION1929 MENTION4698 ...women who are actually charged/convicted of it.  It's almost NEVER prosecuted. Cops just close the case.,False,0.023317585,0.005512681,0.009868891,0.010672474,0.007857903,0.005602831,0,1.0,0.0,100.0,100.0,"[5, 5, 6, 2, 5]",5
2850,benevolent,Happy Women’s Day! - A woman’s guess is much more accurate than a man’s certainty #womensday #southerncrossgroup https://t.co/RjigWPEcyl,False,0.054531995,0.044870727,0.01640493,0.013405213,0.00704232,0.019698374,0,2.0,25.0,95.79,10.99,"[2, 2, 6, 6, 6]",6
2856,benevolent,To all women with a sense of dignity and self respect: Happy #Womensday / To those who marry for #maintenance and #alimony: Happy PigsDay 🐷,False,0.28087774,0.20483385,0.17361937,0.12991914,0.0100069,0.03397085,0,3.0,70.0,77.73,26.59,"[6, 2, 5, 6, 6]",6
2859,call_me,i undertsand womens rights but i feel that women should not take on the job of male exotic dancers thats a mans job!,False,0.31132057,0.36733335,0.1342682,0.072882555,0.009618527,0.040976297,0,3.0,70.0,93.99,63.86,"[6, 2, 6, 6, 6]",6
2863,benevolent,"""The biggest coward of a man is to awaken the love of a woman without the intention of loving her""",False,0.3389984,0.10757765,0.3416952,0.15635987,0.010757755,0.07602672,0,2.0,30.0,77.73,83.93,"[1, 5, 6, 6, 2]",6
2869,call_me,I don't think its right when men wear shape-ups. #shapeupsfail,True,0.20312156,0.13377325,0.06267534,0.060951006,0.010990778,0.038217206,1,2.0,30.0,99.84,70.94,"[1, 2, 1, 1, 3]",1
2872,benevolent,"To a woman who is strong ,compassionate, unique and beautiful. May you continue to inspire those around you!… https://t.co/eXxfljbd0u",False,0.011372286,0.0032558115,0.0069238725,0.0157622,0.006912862,0.01604179,0,1.0,0.0,100.0,99.97,"[6, 2, 6, 6, 6]",6
2878,call_me,I hate when I see the girl in a relationship driving the car around and the boy in the passenger seat,True,0.3245134,0.1508922,0.070799805,0.196476,0.010680079,0.068883225,1,3.0,70.0,62.25,61.81,"[1, 1, 2, 1, 1]",1
2882,hostile,It's not Kat and Andre - it's #cuntandandre Tweeps ! Get the hashtag going!  #mkr,False,0.29405528,0.021585498,0.075868964,0.2980872,0.015774792,0.36437047,0,3.0,75.0,93.92,46.48,"[6, 6, 5, 6, 6]",6
2884,hostile,MENTION2842 MENTION1088 Legally in a Western nation?,False,0.04166769,0.014752249,0.012832909,0.019075647,0.0084793,0.016749516,0,1.0,0.0,100.0,100.0,"[5, 6, 5, 6, 6]",6
2887,hostile,"Women need to stop being called ""girls,"" shit. MENTION1702 Girls need reassurance not real men. I'm not sexist just practical and observant",True,0.76523775,0.55044734,0.5130944,0.70864636,0.02440793,0.34154734,1,3.0,70.0,95.79,52.99,"[1, 2, 6, 2, 1]",1
2892,call_me,All Combat Roles Now Open to Women https://t.co/vC6duKKGTc I can't say I agree with this.,True,0.04735767,0.029144434,0.011958904,0.017914234,0.010654188,0.02418064,1,2.0,30.0,99.48,53.62,"[6, 3, 1, 3, 1]",1
2897,call_me,something about seeing a man on an ellyptical....rubs me the wrong way lol,True,0.21374844,0.01766643,0.06634661,0.1110661,0.012751401,0.07602672,1,2.0,25.0,97.7,42.57,"[1, 2, 2, 3, 6]",2
2904,benevolent,"Don't think that a woman has to act like a man to show that she has strength. •
#feelgoodinphotos #personalbrandin…… https://t.co/IXock6JA8d",True,0.1537979,0.11396073,0.03827355,0.028230323,0.007534259,0.04857324,1,2.0,25.0,99.86,21.42,"[1, 6, 1, 6, 2]",1
2912,hostile,#MKR anyone can cook from a can girls.,False,0.34328604,0.10757765,0.2469859,0.21673056,0.02613456,0.19717775,0,3.0,70.0,43.78,55.87,"[6, 6, 6, 5, 6]",6
2922,call_me,"how many chicks they got doing SPORTSCENTER a day? I want to see you on sidelines (maybe), not updating my scores. Sorry",True,0.11202335,0.011691323,0.033019636,0.027683776,0.009307829,0.042213008,1,3.0,70.0,99.36,37.56,"[1, 1, 1, 3, 2]",1
2924,hostile,"To MENTION2897, #BlackLivesMatter obviously does not include Brian B, whose life was nearly destroyed by false rape accusation.",False,0.3389984,0.24970764,0.1669316,0.09899642,0.12382901,0.3743851,0,3.0,75.0,24.51,31.3,"[6, 6, 6, 6, 6]",6
2933,call_me,MENTION2758 MENTION1927 in my mind this poll is actually,False,0.020960633,0.005105704,0.009241886,0.017367685,0.008414571,0.016277699,0,1.0,0.0,100.0,100.0,"[6, 5, 6, 6, 6]",6
2939,hostile,Whyyyyyy 😩 I just want these dumb bitches gone #MKR,False,0.85333383,0.27875587,0.72868866,0.73341435,0.26455072,0.20054224,0,3.0,75.0,22.27,85.34,"[5, 6, 5, 5, 3]",5
2941,call_me,RT MENTION869 I can't stand seeing girls neck a pint,True,0.4014846,0.3817989,0.24630153,0.25275812,0.06787856,0.3057736,1,3.0,70.0,89.33,58.68,"[1, 6, 1, 2, 2]",1
2944,call_me,please tell me why all women suck at driving.,True,0.7570315,0.5983441,0.6099415,0.5365423,0.007754337,0.37463325,1,4.0,95.0,98.41,41.61,"[2, 2, 2, 2, 2]",2
2946,call_me,damn I am so here for Hillary's red pant suit. #debatenight,False,0.4850187,0.041003603,0.24928534,0.55356324,0.010835429,0.073645554,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
2951,call_me,"My mom just text to instead text sexiest, yep doesn't feel weird at all. I really hope she was trying to call me sexist.",False,0.3127066,0.04564415,0.07365121,0.22213541,0.008634649,0.3729107,0,1.0,0.0,90.46,98.97,"[6, 6, 6, 6, 6]",6
2953,hostile,"MENTION1211 exactly. Like I'm not sexist, but most female sportscasters I've seen say dumb shit lol",True,0.8252207,0.458714,0.5739874,0.7809412,0.011767523,0.3079149,1,3.0,75.0,99.89,57.22,"[1, 2, 2, 2, 2]",2
2956,hostile,RT MENTION459 Call me sexist but female sports anchors r the worst. Makes me uncomfortable when women know more about sports than I do,True,0.50503236,0.53446084,0.42367843,0.2761231,0.020609349,0.23102717,1,3.0,75.0,70.58,90.47,"[2, 2, 2, 3, 1]",2
2957,benevolent,"Do not underestimate working women.
Salute women and respect women hood.

A woman,
construct her family. 
build val… https://t.co/wtdpcdfkMV",False,0.03639866,0.027011903,0.012148905,0.015898837,0.0074436385,0.014508383,0,1.0,0.0,99.96,98.18,"[6, 6, 6, 6, 6]",6
2958,benevolent,"Helen R : ""It takes a woman twenty years to make a man of her son, and another woman twenty minutes to make a fool of him.""
#womensday",False,0.45549932,0.07177465,0.5130944,0.13961408,0.008764107,0.016631562,0,3.0,70.0,99.57,39.49,"[6, 2, 6, 2, 6]",6
2963,call_me,a female commentator on the derby just isn't right.,True,0.30452284,0.29798782,0.15627414,0.041160982,0.008155655,0.020524055,1,3.0,75.0,99.33,64.35,"[3, 2, 2, 1, 5]",2
2993,call_me,calling you by your preferred pronouns is something people aren't ready for yet.,False,0.056263726,0.003366805,0.021159383,0.014122557,0.009359611,0.0065464657,0,2.0,30.0,98.58,79.95,"[6, 6, 5, 6, 5]",6
2996,call_me,MENTION1386 my hairdresser is a gorgious lady :P and i woudnt have it any other way,False,0.20219094,0.01756594,0.034011267,0.124631,0.011327368,0.27054125,0,1.0,0.0,99.33,98.97,"[6, 2, 6, 1, 6]",6
2998,call_me,"RT MENTION2434: im kinda skeptical about these Kelis in the face,$50k a month on ""child"" support ass hoes yall look up 2.",True,0.6544696,0.15517195,0.5270482,0.57488567,0.022163315,0.49018365,1,3.0,70.0,96.77,45.29,"[2, 1, 5, 2, 6]",2
3004,call_me,Sure someone will I cant stand .MENTION3147 voice. I seriously wanna stab my ears repeatedly.,False,0.50789946,0.04332388,0.08410009,0.2395431,0.56012076,0.08733725,0,1.0,0.0,100.0,100.0,"[6, 6, 5, 6, 6]",6
3006,call_me,I’m sorry but females are not funny. You can this is a scientific fact. https://t.co/NLanBemuKL,True,0.4274071,0.5108175,0.35505778,0.13961408,0.010705971,0.0501633,1,3.0,85.0,1.8,66.1,"[2, 3, 2, 2, 2]",2
3024,benevolent,“A good man is as strong as the right woman needs him to be.” ― Gregory D,True,0.032627538,0.01555616,0.0116169015,0.012448754,0.0068287146,0.016513607,1,2.0,30.0,99.91,79.25,"[1, 6, 2, 1, 6]",1
3027,call_me,"most dangerous species on earth
1. Women in power
2. Unmarried women

thats true",True,0.39021665,0.45610145,0.2735258,0.041661996,0.012803185,0.029842447,1,4.0,90.0,99.99,52.47,"[2, 3, 2, 2, 1]",2
3034,call_me,"seeing all the drunk bitches pissing in alleys yesterday was disgusting #Ratchet""",True,0.8540474,0.3908055,0.7090544,0.7785769,0.035458352,0.34895486,1,3.0,70.0,56.22,9.45,"[1, 2, 6, 2, 5]",2
3035,call_me,I can’t help but switch off listening to the women pundits on bbc 😴,True,0.1991664,0.14661247,0.071750276,0.02208166,0.00713294,0.017575197,1,3.0,70.0,62.25,58.48,"[3, 2, 2, 6, 3]",2
3038,hostile,"Yeah, it's still baseball season, man! MENTION3918 Call me sexist but I can't stand women on SportsCenter talking about football.",True,0.42129645,0.43896464,0.2838064,0.17566866,0.012958534,0.25920478,1,3.0,75.0,97.7,79.14,"[1, 2, 2, 2, 3]",2
3047,call_me,I just can't consider a woman's review on a hip hop track certified.,True,0.11429678,0.10221587,0.030044744,0.017367685,0.0072882893,0.015805881,1,3.0,75.0,99.4,87.21,"[3, 2, 2, 2, 3]",2
3050,call_me,"when girls watch towie it's acceptable, however, when boys watch it 😷😷 na that ain't right",True,0.25462922,0.09080041,0.06267534,0.08193458,0.009903334,0.12286287,1,2.0,30.0,56.22,78.17,"[1, 5, 2, 1, 1]",1
3053,hostile,RT MENTION3247 I'm not sexist but women's ice hockey is just naa,True,0.28425202,0.18546575,0.0638991,0.16775991,0.010654188,0.27819842,1,2.0,30.0,93.99,62.75,"[1, 2, 2, 2, 2]",2
3055,benevolent,"It's hard to find a good woman nowadays!
Though when you do, it's impossible to find a man as good...… https://t.co/W4j4UVygJd",True,0.13908891,0.094936445,0.034341812,0.032643758,0.008634649,0.06376713,1,2.0,30.0,88.08,80.55,"[6, 2, 2, 2, 5]",2
3059,call_me,No-Shave November is not for women.,True,0.31825066,0.3758158,0.107333586,0.045419596,0.008634649,0.021349736,1,2.0,30.0,88.08,78.39,"[3, 2, 1, 5, 2]",2
3060,benevolent,MENTION2996 but I figured you were tough enough to take it like a man😂😂😂,False,0.23090743,0.016159095,0.0813853,0.068967216,0.009540852,0.046099816,0,3.0,75.0,96.69,28.72,"[1, 6, 6, 6, 1]",6
3068,hostile,"MENTION953 I love this b/c I am also a scientist working with men w/ more education & experience, yet I haven't experienced sexism @ work either",True,0.17285149,0.03919895,0.024511116,0.07934829,0.010421164,0.26969045,1,2.0,30.0,1.8,38.79,"[6, 4, 6, 4, 4]",4
3070,hostile,MENTION4625 MENTION75 I know of NO places single men may in US.  Some states do bar ANY single parents.  Some only men.,False,0.09958932,0.06658725,0.02103047,0.014498309,0.006848133,0.012857023,0,1.0,0.0,99.9,99.98,"[6, 5, 6, 6, 6]",6
3071,call_me,females should not be aloud to be on sportscenter or comentate games. They have no clue,True,0.50789946,0.57554024,0.39297962,0.17241211,0.023889944,0.045569796,1,4.0,90.0,99.85,46.75,"[3, 1, 3, 1, 2]",1
3072,hostile,"I'm sorry. But I don't see what's hot about girls who eat like guys. Call me sexist, but i like girls because they're girls.",True,0.32557452,0.12556632,0.082372494,0.2258264,0.008919456,0.3743851,1,3.0,70.0,99.86,45.87,"[1, 1, 1, 2, 1]",1
3080,call_me,I find it infinitely more gross when it's a girl who spits in public. #IHoldWomenInHigherRegard,True,0.4274071,0.20088354,0.2659317,0.33453682,0.027170537,0.3743851,1,3.0,70.0,96.27,59.88,"[2, 1, 1, 1, 2]",1
3084,hostile,Turing test: Failed MENTION1886 Not sexist but America will not be taken seriously if we have Hillary C becomes president,True,0.30539915,0.08831879,0.17237684,0.07967158,0.011223801,0.0903137,1,2.0,25.0,97.73,41.85,"[2, 2, 3, 2, 3]",2
3094,benevolent,Should a guy open the car door for a girl?,False,0.13214645,0.04435511,0.017807651,0.030389199,0.034422375,0.05882028,0,2.0,25.0,99.99,26.0,"[6, 6, 6, 6, 6]",6
3095,call_me,RT MENTION4366 I can't stand females being announcers for male sports.,True,0.46982017,0.55044734,0.3388922,0.1719469,0.01508414,0.055286817,1,3.0,75.0,75.49,93.51,"[1, 1, 2, 1, 5]",1
3103,benevolent,Not too many people will notice #ADayWithoutWomen because real women do this:  #WeShowUp & #WeKickButt,False,0.43230394,0.23239216,0.24287975,0.40558428,0.34889272,0.4138546,0,3.0,70.0,7.59,51.2,"[5, 2, 5, 6, 6]",5
3110,call_me,“MENTION2246: I don't think girls should get tattoos #gross #turnoff”,True,0.41690505,0.3802808,0.3416952,0.257327,0.035803676,0.17671418,1,3.0,75.0,98.58,54.28,"[1, 2, 1, 1, 1]",1
3118,call_me,I can't stand a woman voice commentating on football. CRINGE!!!,True,0.47173777,0.47178617,0.40243408,0.097129054,0.010395273,0.025124274,1,3.0,75.0,97.7,91.31,"[2, 2, 3, 1, 1]",1
3119,call_me,if my woman don't kno about the game B4 we get married I ain't teaching her and she's banned to the bedroom during games,True,0.25462922,0.053399716,0.047349896,0.10116278,0.013631714,0.27139205,1,3.0,75.0,99.24,66.64,"[3, 2, 3, 5, 2]",2
3122,hostile,The mine is no place for a woman to work... Call me sexist but a woman as a rock driller is not practical.,True,0.4014846,0.46028158,0.30326313,0.09961538,0.010369381,0.18941434,1,3.0,75.0,26.89,91.63,"[1, 1, 1, 3, 1]",1
3141,call_me,female employees at computer help desk call centers are always anything but helpful. #sorrynotsorry,True,0.19409354,0.17303948,0.06372428,0.025360947,0.006382086,0.016395653,1,4.0,85.0,83.55,75.3,"[2, 2, 2, 3, 2]",2
3147,hostile,I'm nervous for Annie. Kat is gonna tear her a new arsehole if she stays on the show #mkr,False,0.60152835,0.052490227,0.42167732,0.5150164,0.34804323,0.47991654,0,1.0,0.0,100.0,99.99,"[6, 5, 6, 6, 6]",6
3153,hostile,0 women care bout ur preferences MENTION3312 call me sexist or whatever but I think muscular female bodies look awful and are such a turn off,True,0.6308517,0.48915586,0.47384647,0.34391102,0.04718852,0.3741292,1,3.0,75.0,99.47,57.58,"[2, 2, 1, 2, 2]",2
3154,hostile,"How the f#*k are they ""models""? #MKR",False,0.6027529,0.026007013,0.27146968,0.6643082,0.009696201,0.10043365,0,2.0,30.0,22.27,56.98,"[5, 2, 6, 2, 6]",2
3163,call_me,guys just should not use emoticons.,True,0.059479803,0.012541492,0.018065477,0.020578653,0.008013252,0.00979021,1,2.0,25.0,96.27,28.13,"[6, 2, 1, 2, 1]",1
3167,hostile,"RT MENTION3534 Not sexist, but I promise women live gullibly Always seeing things how they want them to be instead of the reality",True,0.33255672,0.36702603,0.13607834,0.14842765,0.011922873,0.22476548,1,3.0,70.0,95.79,62.01,"[2, 2, 1, 3, 1]",1
3169,hostile,MENTION2464 MENTION3482 If it's her choice alone...yes.  Do you oppose single mothers?,False,0.04240986,0.018068384,0.013174911,0.011543535,0.0066668927,0.010969753,0,1.0,0.0,97.7,98.89,"[5, 6, 5, 6, 6]",6
3173,hostile,Yeah I can't see her sporting Victoria's Secret wings anytime soon.    #mkr,False,0.051068526,0.0063266335,0.017356457,0.021740068,0.008919456,0.02748336,0,2.0,25.0,99.81,42.49,"[2, 6, 5, 6, 6]",6
3174,call_me,"if you're an unattractive middle aged man walking into Victoria's Secret, you're up to no good.",False,0.37751234,0.06704199,0.36798462,0.10982819,0.008841781,0.06482717,0,3.0,75.0,98.19,48.32,"[6, 2, 5, 2, 6]",2
3178,hostile,MENTION665 MENTION550 Bitter Geno.,False,0.03015274,0.0021551251,0.015720926,0.019622196,0.0064985976,0.018047014,0,1.0,0.0,100.0,100.0,"[6, 6, 5, 6, 6]",6
